match_id,player_name,minutes,gk_goals_saved,gk_goals_against,gk_expected_goals_against,gk_pass_count,gk_pass_perc,gk_throws,gk_long_balls,gk_launches,gk_goal_kicks,fouls,fouls_against,yellow_card,red_card,corners_conceded,gk_punches,club,side
dd410ec2,J. Willis,90,2,0,0,21,60.0,0,14,0,0,0,0,0,0,0,0,NSH,home
dbce05ec,S. Clark,90,3,0,0,33,97.1,0,2,0,0,0,0,0,0,0,0,HOU,home
dbce05ec,R. Bürki,90,10,0,0,25,64.1,0,12,0,0,0,0,0,0,0,0,STL,away
ba108982,J. McCarthy,90,3,1,0,13,59.1,0,7,0,0,0,0,0,0,0,1,LA,away
ba108982,J. Pantemis,90,3,1,0,21,72.4,0,7,0,0,0,0,0,0,0,1,POR,home
7eb1d67b,S. Frei,90,4,1,0,21,58.3,0,8,0,0,0,0,0,0,0,0,SEA,away
7eb1d67b,R. Bürki,90,0,2,0,18,69.2,0,9,0,0,0,0,0,0,0,1,STL,home
75a34aa5,M. Paes,90,2,1,0,25,92.6,0,2,0,0,0,0,0,0,0,0,DAL,home
75a34aa5,R. Cabral,90,1,1,0,27,69.2,0,7,0,0,0,0,0,0,0,0,RSL,away
3ef40003,J. Pulskamp,90,5,2,0,15,50.0,0,10,0,0,0,0,0,0,0,2,SKC,away
3ef40003,R. Bürki,90,3,2,0,26,78.8,0,11,0,0,0,0,0,0,0,1,STL,home
2375c9a2,N. Hansen,90,2,1,0,17,60.7,0,14,0,0,0,0,0,0,0,0,COL,home
2375c9a2,P. Gallese,90,2,0,0,10,38.5,0,12,0,0,0,0,0,0,0,0,ORL,away
006b3126,J. Hibbert,90,6,4,0,23,79.3,0,5,0,0,0,0,0,0,0,1,ATL,away
006b3126,R. Ríos Novo,90,3,0,0,14,100.0,0,0,0,0,0,0,0,0,0,0,MIA,home
e7e98be5,H. Lloris,90,1,0,0,31,79.5,0,16,0,0,0,0,0,0,0,0,LAFC,home
e7e98be5,Z. Steffen,90,8,3,0,19,70.4,0,8,0,0,0,0,0,0,0,1,COL,away
e2d7b400,L. Gavran,90,3,0,0,17,65.4,0,10,0,0,0,0,0,0,0,0,TOR,home
e2d7b400,B. Guzan,90,7,2,0,44,75.9,0,18,0,0,0,0,0,0,0,0,ATL,away
cc56f196,J. Pantemis,90,9,2,0,31,79.5,0,13,0,0,0,0,0,0,0,0,POR,away
cc56f196,J. Willis,90,4,0,0,17,60.7,0,12,0,0,0,0,0,0,0,1,NSH,home
b5a4471e,C. Brady,90,5,2,0,8,50.0,0,7,0,0,0,0,0,0,0,0,CHI,home
b5a4471e,K. Joon Hong,90,2,2,0,10,43.5,0,14,0,0,0,0,0,0,0,0,DC,away
7e4850e0,J. Pantemis,90,2,3,0,21,67.7,0,8,0,0,0,0,0,0,0,2,POR,away
7e4850e0,M. Paes,90,3,2,0,20,83.3,0,3,0,0,0,0,0,0,0,0,DAL,home
78db9fe9,C. dos Santos,90,4,0,0,31,75.6,0,6,0,0,0,0,0,0,0,1,SD,home
78db9fe9,S. Frei,90,1,3,0,24,77.4,0,5,0,0,0,0,0,0,0,0,SEA,away
67c75505,P. Schulte,90,0,1,0,20,90.9,0,2,0,0,0,0,0,0,0,0,CLB,home
67c75505,L. Barraza,90,3,2,0,35,83.3,0,11,0,0,0,0,0,0,0,0,DC,away
3bb92c53,M. Turner,90,4,0,0,24,85.7,0,3,0,0,0,1,0,0,0,0,NE,home
3bb92c53,K. Joon Hong,90,1,2,0,32,76.2,0,11,0,0,0,0,0,0,0,0,DC,away
16552ddc,B. Lundt,90,4,4,0,11,45.8,0,8,0,0,0,0,0,0,0,0,STL,away
16552ddc,Y. Takaoka,90,2,3,0,23,95.8,0,2,0,0,0,0,0,0,0,1,VAN,home
09a4dcc2,A. Rick,90,1,1,0,16,72.7,0,11,0,0,0,0,0,0,0,0,PHI,home
09a4dcc2,D. Bingham,90,7,2,0,28,84.8,0,3,0,0,0,0,0,0,0,1,CLT,away
fcbe82d9,J. Pulskamp,90,2,1,0,6,50.0,0,5,0,0,0,0,0,0,0,0,SKC,home
fcbe82d9,Z. Steffen,90,5,4,0,20,50.0,0,15,0,0,0,1,0,0,0,0,COL,away
97b6f008,R. Celentano,90,4,2,0,21,84.0,0,5,0,0,0,0,0,0,0,0,CIN,home
97b6f008,H. Lloris,90,5,1,0,14,46.7,0,12,0,0,0,0,1,0,0,0,LAFC,away
82807a0a,A. Ivacic,90,2,3,0,18,75.0,0,5,0,0,0,0,0,0,0,0,NE,away
82807a0a,P. Gallese,90,2,0,0,17,89.5,0,1,0,0,0,0,0,0,0,0,ORL,home
7e47e2df,J. Pulskamp,90,2,2,0,15,93.8,0,0,0,0,0,0,0,0,0,0,SKC,home
7e47e2df,B. Stuver,90,3,1,0,19,52.8,0,14,0,0,0,0,0,0,0,0,ATX,away
7a3686f8,J. Sirois,90,6,1,0,23,76.7,0,7,0,0,0,0,0,0,0,0,MTL,away
7a3686f8,M. Paes,90,4,2,0,15,100.0,0,0,0,0,0,0,0,0,0,0,DAL,home
5ffba511,D. St. Clair,90,5,0,0,19,70.4,0,8,0,0,0,0,0,0,0,0,MIN,away
5ffba511,S. Johnson,90,1,0,0,18,72.0,0,1,0,0,0,0,0,0,0,0,TOR,home
5f350707,Y. Takaoka,90,2,1,0,19,65.5,0,9,0,0,0,1,0,0,0,0,VAN,home
5f350707,Z. Steffen,90,1,2,0,20,57.1,0,14,0,0,0,0,0,0,0,1,COL,away
3e5df98b,C. dos Santos,90,5,2,0,19,95.0,0,0,0,0,0,0,0,0,0,0,SD,away
3e5df98b,W. Speel,90,4,4,0,19,52.8,0,13,0,0,0,0,0,0,0,1,MIN,home
2f194320,J. Pulskamp,90,8,1,0,11,34.4,0,9,0,0,1,0,0,0,0,0,SKC,away
2f194320,N. Hansen,90,0,2,0,22,78.6,0,8,0,0,0,0,0,0,0,0,COL,home
24dbf184,J. Pantemis,90,1,1,0,21,47.7,0,22,0,0,0,0,0,0,0,0,POR,away
24dbf184,J. Jackson,90,1,2,0,27,84.4,0,5,0,0,0,0,0,0,0,0,SJ,home
d63a2051,Z. MacMath,90,5,2,0,27,75.0,0,11,0,0,0,0,0,0,0,2,RSL,away
d63a2051,J. McCarthy,90,2,2,0,20,83.3,0,3,0,0,0,1,0,0,0,0,LA,home
b066317a,M. Crépeau,90,6,2,0,19,57.6,0,12,0,0,0,1,1,0,0,1,POR,home
b066317a,A. Bono,90,1,2,0,10,33.3,0,11,0,0,0,0,0,0,0,0,DC,away
ad96ca33,R. Cabral,90,4,1,0,24,61.5,0,13,0,0,0,0,0,0,0,1,RSL,home
ad96ca33,M. Collodi,90,3,0,0,24,68.6,0,8,0,0,0,0,0,0,0,1,DAL,away
66521dfa,D. St. Clair,90,1,0,0,13,34.2,0,17,0,0,0,0,0,0,0,0,MIN,away
66521dfa,K. Kahlina,90,2,3,0,19,82.6,0,4,0,0,0,0,0,0,0,0,CLT,home
5e985c2c,J. Pulskamp,90,3,1,0,12,57.1,0,6,0,0,0,0,0,0,0,0,SKC,home
5e985c2c,M. Freese,90,5,1,0,18,90.0,0,2,0,0,0,0,0,0,0,0,NYC,away
54c95fdb,J. Marcinkowski,90,1,0,0,22,66.7,0,13,0,0,0,1,0,0,0,1,LA,home
54c95fdb,Z. Steffen,90,2,3,0,26,83.9,0,5,0,0,0,0,0,0,0,0,COL,away
40efc939,A. Tarbell,90,10,1,0,14,70.0,0,4,0,0,1,0,0,0,0,0,HOU,home
40efc939,Z. Steffen,90,3,3,0,16,64.0,0,5,0,0,0,0,0,0,0,1,COL,away
3c8363e0,Z. Steffen,90,8,3,0,17,58.6,0,8,0,0,0,0,1,0,0,2,COL,away
3c8363e0,A. Blake,90,0,1,0,10,66.7,0,4,0,0,0,0,0,0,0,0,PHI,home
15c30d59,A. Blake,44,2,0,0,8,66.7,0,3,0,0,0,0,0,0,0,0,PHI,away
15c30d59,O. Semmle,46,2,2,0,4,33.3,0,4,0,0,0,0,0,0,0,0,PHI,away
15c30d59,B. Guzan,90,2,2,0,26,92.9,0,5,0,0,0,0,0,0,0,1,ATL,home
155acff1,Y. Takaoka,90,2,0,0,17,60.7,0,17,0,0,0,0,0,0,0,0,VAN,away
155acff1,D. De Sousa Britto,90,2,2,0,21,80.8,0,5,0,0,0,0,0,0,0,0,SJ,home
d15cc282,Z. Steffen,90,2,1,0,27,93.1,0,2,0,0,0,0,0,0,0,0,COL,away
d15cc282,J. Pulskamp,90,4,4,0,23,74.2,0,10,0,0,0,1,0,0,0,0,SKC,home
c4772769,E. Panicco,90,6,2,0,12,52.2,0,11,0,0,0,0,0,0,0,0,NSH,home
c4772769,J. McCarthy,90,2,2,0,9,64.3,0,4,0,0,0,0,0,0,0,1,LA,away
72151d61,J. Pulskamp,90,4,1,0,25,75.8,0,12,0,0,0,0,0,0,0,0,SKC,home
72151d61,D. Ferree,90,3,0,0,37,94.9,0,3,0,0,0,0,0,0,0,0,SD,away
6afff6a7,M. Freese,90,1,0,0,17,94.4,0,2,0,0,0,0,0,0,0,0,NYC,home
6afff6a7,M. Crépeau,16,0,0,0,3,37.5,0,4,0,0,1,0,0,1,0,0,ORL,away
693cbdba,L. Hoyos,90,2,3,0,32,86.5,0,6,0,0,0,0,0,0,0,0,ATL,home
693cbdba,R. Cabral,90,2,2,0,30,69.8,0,15,0,0,0,0,0,0,0,0,RSL,away
64386c44,D. Ferree,90,3,0,0,53,93.0,0,6,0,0,0,1,0,0,0,0,SD,home
64386c44,R. Bürki,90,4,2,0,17,77.3,0,3,0,0,0,1,0,0,0,0,STL,away
5e66403b,O. Ustari,90,7,0,0,38,88.4,0,8,0,0,0,0,0,0,0,0,MIA,away
5e66403b,S. Johnson,90,1,1,0,15,83.3,0,3,0,0,0,0,0,0,0,0,TOR,home
2928908a,T. Gillier,90,3,3,0,30,88.2,0,9,0,0,0,0,0,0,0,0,MTL,away
2928908a,M. Turner,90,5,0,0,21,60.0,0,8,0,0,0,0,0,0,0,1,NE,home
178fdc85,Y. Takaoka,90,1,1,0,32,74.4,0,13,0,0,0,0,0,0,0,0,VAN,home
178fdc85,D. De Sousa Britto,90,6,0,0,26,78.8,0,11,0,0,0,0,0,0,0,1,SJ,away
fc3f246b,D. De Sousa Britto,90,3,0,0,34,60.7,0,18,0,0,0,1,0,0,0,2,SJ,away
fc3f246b,A. Blake,90,2,1,0,18,66.7,0,14,0,0,0,0,0,0,0,0,PHI,home
e93f5eae,L. Gavran,90,2,2,0,15,83.3,0,7,0,0,0,1,0,0,0,0,TOR,home
e93f5eae,Z. Steffen,90,3,3,0,36,90.0,0,6,0,0,0,0,0,0,0,0,COL,away
d652f64c,J. Pantemis,90,3,4,0,29,90.6,0,2,0,0,0,0,0,0,0,0,POR,home
d652f64c,Y. Takaoka,90,1,1,0,26,66.7,0,14,0,0,0,0,0,0,0,0,VAN,away
cccbd110,A. Thomas,90,7,0,0,13,54.2,0,3,0,0,0,0,0,0,0,1,SEA,away
cccbd110,D. De Sousa Britto,90,3,1,0,21,100.0,0,0,0,0,0,0,0,0,0,0,SJ,home
c05ac163,K. Kahlina,90,2,1,0,32,84.2,0,6,0,0,0,1,1,0,0,0,CLT,home
c05ac163,A. Blake,90,3,2,0,19,82.6,0,7,0,0,0,0,0,0,0,2,PHI,away
9726ffc7,E. Louro,90,4,3,0,36,76.6,0,16,0,0,0,0,0,0,0,0,CIN,home
9726ffc7,T. Gillier,90,4,4,0,18,75.0,0,8,0,0,0,0,0,0,0,0,MTL,away
7ba182f9,R. Cabral,90,2,1,0,30,79.0,0,10,0,0,0,0,0,0,0,0,RSL,home
7ba182f9,J. Pulskamp,90,4,3,0,17,51.5,0,7,0,0,0,0,0,0,0,0,SKC,away
67d066c4,B. Schwake,90,2,0,0,24,75.0,0,10,0,0,0,0,0,0,0,0,NSH,away
67d066c4,P. Schulte,90,3,1,0,20,74.1,0,3,0,0,0,0,0,0,0,0,CLB,home
144e19dd,M. Collodi,90,1,3,0,16,64.0,0,8,0,0,0,0,0,0,0,0,DAL,home
144e19dd,J. Bond,90,4,4,0,17,53.1,0,15,0,0,0,0,0,0,0,0,HOU,away
ff05beda,M. Crépeau,90,4,4,0,19,67.9,0,8,0,0,0,0,0,0,0,0,ORL,home
ff05beda,D. St. Clair,90,3,2,0,35,94.6,0,4,0,0,0,0,0,0,0,0,MIA,away
96e3a5e5,J. Pulskamp,90,3,2,0,18,54.5,0,13,0,0,0,0,0,0,0,0,SKC,home
96e3a5e5,P. Schulte,90,2,2,0,15,88.2,0,2,0,0,0,0,0,0,0,0,CLB,away
73e58f34,R. Cabral,90,8,1,0,22,59.5,0,11,0,0,0,0,0,0,0,1,RSL,home
73e58f34,A. Thomas,90,2,2,0,18,81.8,0,4,0,0,0,0,0,0,0,0,SEA,away
445cc7d3,K. Kahlina,90,7,1,0,24,85.7,0,9,0,0,0,0,0,0,0,1,CLT,home
445cc7d3,E. Horvath,90,4,6,0,21,95.5,0,1,0,0,0,0,0,0,0,0,RBNY,away
39bd6d92,M. Freese,90,5,3,0,7,63.6,0,5,0,0,0,0,0,0,0,0,NYC,home
39bd6d92,D. St. Clair,90,3,2,0,28,87.5,0,1,0,0,0,0,0,0,0,0,MIA,away
08e147bc,P. Schulte,90,2,0,0,27,90.0,0,3,0,0,0,0,0,0,0,0,CLB,home
08e147bc,C. Brady,90,4,0,0,29,87.9,0,8,0,0,0,0,0,0,0,0,CHI,away
0083fe90,J. Bond,90,6,2,0,16,66.7,0,7,0,0,0,0,0,0,0,0,HOU,home
0083fe90,J. Pantemis,90,3,3,0,23,74.2,0,9,0,0,0,1,0,0,0,2,POR,away
eaff4742,Z. Steffen,90,3,0,0,24,82.8,0,4,0,0,0,0,0,0,0,0,COL,home
eaff4742,J. Pantemis,90,8,2,0,19,67.9,0,8,0,0,1,0,1,0,0,1,POR,away
b05c5cd5,R. Bürki,90,3,1,0,24,82.8,0,8,0,0,0,0,0,0,0,0,STL,home
b05c5cd5,A. Thomas,90,5,0,0,11,52.4,0,7,0,0,0,1,0,0,0,2,SEA,away
afb1562f,Y. Takaoka,90,4,0,0,28,75.7,0,11,0,0,0,1,0,0,0,1,VAN,home
afb1562f,D. Callender,90,2,6,0,21,91.3,0,7,0,0,0,0,0,0,0,0,MIN,away
9eaa6f0f,A. Blake,90,8,2,0,15,68.2,0,6,0,0,0,0,0,0,0,0,PHI,home
9eaa6f0f,M. Freese,90,3,1,0,23,82.1,0,4,0,0,0,1,0,0,0,1,NYC,away
91632e9e,M. Freese,90,2,1,0,29,82.9,0,7,0,0,0,0,0,0,0,0,NYC,home
91632e9e,R. Bürki,90,6,1,0,25,96.2,0,3,0,0,0,0,0,0,0,1,STL,away
612e8d86,J. Bond,90,1,1,0,17,73.9,0,11,0,0,0,0,0,0,0,0,HOU,home
612e8d86,A. Thomas,90,4,0,0,14,56.0,0,8,0,0,0,0,0,0,0,0,SEA,away
125806fb,H. Lloris,90,4,0,0,9,47.4,0,6,0,0,0,0,0,0,0,0,LAFC,home
125806fb,R. Bürki,90,3,2,0,20,95.2,0,2,0,0,0,0,0,0,0,0,STL,away
0f51ac81,A. Blake,90,2,2,0,19,82.6,0,5,0,0,0,0,0,0,0,0,PHI,home
0f51ac81,C. Brady,90,3,1,0,17,56.7,0,5,0,0,0,0,0,0,0,1,CHI,away
f5d62f89,B. Stuver,90,2,0,0,23,74.2,0,5,0,0,0,0,0,0,0,0,ATX,home
f5d62f89,S. Johnson,90,7,1,0,8,53.3,0,4,0,0,0,0,0,0,0,0,DC,away
e926ecd3,B. Stuver,90,1,0,0,22,78.6,0,8,0,0,0,0,0,0,0,1,ATX,home
e926ecd3,H. Lloris,90,2,0,0,10,66.7,0,4,0,0,0,0,0,0,0,0,LAFC,away
c1d67317,E. Horvath,90,1,3,0,35,92.1,0,4,0,0,0,0,0,0,0,0,RBNY,home
c1d67317,T. Gillier,90,5,0,0,19,63.3,0,13,0,0,0,0,0,0,0,2,MTL,away
9f1db200,D. De Sousa Britto,90,1,0,0,25,69.4,0,16,0,0,0,2,0,0,0,0,SJ,home
9f1db200,L. Hoyos,90,4,2,0,37,77.1,0,13,0,0,0,2,0,0,0,0,ATL,away
64cfa0ec,M. Turner,90,7,1,0,18,64.3,0,7,0,0,0,0,0,0,0,0,NE,home
64cfa0ec,R. Celentano,90,3,6,0,21,87.5,0,8,0,0,0,0,0,0,0,0,CIN,away
2f937f25,J. Bond,90,4,2,0,13,54.2,0,9,0,0,0,0,0,0,0,0,HOU,home
2f937f25,H. Lloris,90,2,0,0,6,66.7,0,0,0,0,0,0,0,0,0,0,LAFC,away
14f38591,L. Hoyos,90,4,3,0,50,84.8,0,12,0,0,0,0,0,0,0,1,ATL,home
14f38591,P. Schulte,90,3,1,0,21,80.8,0,7,0,0,0,0,0,0,0,0,CLB,away
12769fea,E. Horvath,90,2,0,0,21,80.8,0,5,0,0,0,0,0,0,0,1,RBNY,home
12769fea,M. Turner,90,3,1,0,14,56.0,0,5,0,0,0,0,0,0,0,0,NE,away
c21a2e5d,D. De Sousa Britto,90,1,0,0,21,84.0,0,11,0,0,0,0,0,0,0,2,SJ,home
c21a2e5d,D. Ferree,90,6,3,0,62,88.6,0,10,0,0,0,0,0,0,0,0,SD,away
bb7391b6,R. Celentano,90,6,1,0,16,88.9,0,2,0,0,0,0,0,0,0,1,CIN,home
bb7391b6,L. Gavran,90,2,0,0,8,28.6,0,13,0,0,0,1,0,0,0,1,TOR,away
942230ce,K. Kahlina,90,1,1,0,16,88.9,0,3,0,0,0,0,0,0,0,1,CLT,home
942230ce,B. Stuver,90,9,3,0,18,56.3,0,9,0,0,0,0,0,0,0,0,ATX,away
844e1c6b,N. Hansen,90,5,3,0,30,93.8,0,4,0,0,0,1,0,0,0,1,COL,away
844e1c6b,M. Freese,90,1,1,0,17,54.8,0,12,0,0,0,1,0,0,0,1,NYC,home
803d7da8,K. Kahlina,90,3,0,0,35,85.4,0,7,0,0,0,0,0,0,0,0,CLT,home
803d7da8,R. Ríos Novo,90,4,0,0,41,95.3,0,3,0,0,0,0,0,0,0,0,MIA,away
72a9d0bd,J. Pantemis,90,6,1,0,20,62.5,0,11,0,0,0,0,0,0,0,2,POR,home
72a9d0bd,J. Marcinkowski,90,2,1,0,11,78.6,0,3,0,0,0,0,0,0,0,0,LA,away
65eeb526,L. Hoyos,90,1,0,0,41,95.3,0,2,0,0,0,0,0,0,0,0,ATL,home
65eeb526,S. Johnson,90,2,0,0,20,74.1,0,7,0,0,0,0,0,0,0,0,DC,away
57cd4eac,S. Johnson,90,3,4,0,12,57.1,0,7,0,0,0,0,0,0,0,0,DC,home
57cd4eac,M. Collodi,90,3,0,0,14,56.0,0,7,0,0,0,0,0,0,0,2,DAL,away
43fdfc48,R. Cabral,90,2,1,0,21,87.5,0,5,0,0,0,0,0,0,0,0,RSL,home
43fdfc48,B. Stuver,90,7,2,0,22,55.0,0,9,0,0,0,0,1,0,0,2,ATX,away
409330af,A. Thomas,90,2,0,0,18,90.0,0,0,0,0,0,1,0,0,0,0,SEA,away
409330af,D. Callender,90,2,0,0,6,40.0,0,8,0,0,0,0,0,0,0,1,MIN,home
ea951d82,D. St. Clair,90,1,2,0,32,91.4,0,5,0,0,0,0,0,0,0,0,MIA,home
ea951d82,B. Stuver,90,5,2,0,23,57.5,0,13,0,0,0,0,0,0,0,0,ATX,away
d0116848,B. Schwake,90,3,1,0,23,71.9,0,3,0,0,0,0,0,0,0,0,NSH,home
d0116848,D. Callender,90,3,3,0,16,61.5,0,9,0,0,0,0,0,0,0,0,MIN,away
c9bf218e,B. Schwake,90,1,0,0,26,81.3,0,5,0,0,0,0,0,0,0,0,NSH,home
c9bf218e,M. Crépeau,90,4,5,0,11,64.7,0,3,0,0,0,0,0,0,0,0,ORL,away
aaa8173e,H. Lloris,90,6,0,0,20,69.0,0,12,0,0,0,0,0,0,0,1,LAFC,home
aaa8173e,M. Crépeau,90,2,6,0,14,93.3,0,2,0,0,0,0,0,0,0,0,ORL,away
a26228d1,N. Hansen,90,4,1,0,24,82.8,0,4,0,0,0,1,0,0,0,0,COL,home
a26228d1,N. Micovic,90,2,4,0,12,70.6,0,4,0,0,0,0,0,0,0,0,LA,away
72cf9f3c,S. Johnson,90,3,2,0,16,84.2,0,6,0,0,0,0,0,0,0,0,DC,home
72cf9f3c,D. St. Clair,90,2,1,0,31,88.6,0,2,0,0,0,0,1,0,0,1,MIA,away
5ba741bf,H. Lloris,90,5,0,0,17,58.6,0,9,0,0,0,1,0,0,0,2,LAFC,home
5ba741bf,M. Collodi,90,5,1,0,21,67.7,0,7,0,0,0,1,0,0,0,2,DAL,away
b47d7fa9,T. Gillier,90,7,3,0,29,90.6,0,6,0,0,1,0,1,0,0,0,MTL,away
b47d7fa9,C. Brady,90,2,0,0,24,57.1,0,17,0,0,0,0,0,0,0,0,CHI,home
9dea9f3d,Y. Takaoka,90,3,0,0,43,84.3,0,10,0,0,0,0,0,0,0,0,VAN,home
9dea9f3d,L. Gavran,90,2,3,0,14,60.9,0,9,0,0,0,0,0,0,0,0,TOR,away
9355d8fd,M. Turner,90,3,3,0,26,76.5,0,9,0,0,0,1,0,0,0,1,NE,away
9355d8fd,R. Bürki,90,1,1,0,22,75.9,0,7,0,0,0,1,1,0,0,0,STL,home
7985f7e1,D. Callender,90,4,0,0,13,54.2,0,8,0,0,0,0,0,0,0,0,MIN,home
7985f7e1,R. Celentano,90,5,1,0,20,83.3,0,2,0,0,0,0,0,0,0,0,CIN,away
6840d375,M. Collodi,90,1,3,0,28,82.3,0,8,0,0,0,0,0,0,0,0,DAL,home
6840d375,P. Sisniega,90,5,3,0,57,93.4,0,7,0,0,1,0,0,0,0,0,SD,away
453db29c,J. Marcinkowski,90,1,2,0,18,81.8,0,5,0,0,0,0,0,0,0,0,LA,home
453db29c,D. Callender,90,7,1,0,7,36.8,0,9,0,0,0,0,0,0,0,0,MIN,away
224d4a28,J. Pantemis,90,6,3,0,23,62.2,0,11,0,0,0,0,0,0,0,1,POR,away
224d4a28,Y. Takaoka,90,2,2,0,22,88.0,0,9,0,0,0,1,0,0,0,1,VAN,home
0b4521e8,E. Horvath,90,4,2,0,21,70.0,0,6,0,0,0,0,0,0,0,0,RBNY,home
0b4521e8,E. Louro,90,3,4,0,21,52.5,0,19,0,0,0,0,0,0,0,0,CIN,away
069d96c2,A. Blake,90,2,3,0,19,76.0,0,5,0,0,0,0,0,0,0,0,PHI,away
069d96c2,L. Hoyos,90,2,1,0,36,73.5,0,13,0,0,0,1,0,0,0,0,ATL,home
042e6589,P. Schulte,90,4,2,0,28,84.8,0,7,0,0,0,0,0,0,0,0,CLB,away
042e6589,L. Gavran,90,3,1,0,15,79.0,0,8,0,0,0,1,0,0,0,0,TOR,home
e314090d,C. Brady,90,4,0,0,18,62.1,0,6,0,0,0,0,0,0,0,0,CHI,home
e314090d,B. Schwake,90,2,1,0,13,61.9,0,8,0,0,0,0,0,0,0,0,NSH,away
bc951dce,C. Brady,90,1,2,0,25,80.7,0,6,0,0,0,1,0,0,0,1,CHI,home
bc951dce,S. Johnson,90,1,1,0,14,50.0,0,5,0,0,0,0,0,0,0,0,DC,away
a87ad02f,D. Ferree,90,4,2,0,40,85.1,0,7,0,0,0,0,0,0,0,0,SD,home
a87ad02f,R. Cabral,90,3,2,0,34,87.2,0,6,0,0,0,0,0,0,0,0,RSL,away
79f7b7d2,N. Micovic,90,1,0,0,28,90.3,0,5,0,0,0,1,0,0,0,0,LA,home
79f7b7d2,K. Kahlina,90,9,3,0,15,93.8,0,5,0,0,0,0,0,0,0,0,CLT,away
698208f2,M. Collodi,90,1,0,0,20,71.4,0,5,0,0,0,0,0,0,0,0,DAL,home
698208f2,B. Schwake,90,2,0,0,32,82.0,0,7,0,0,0,0,0,0,0,1,NSH,away
5cbb5d7a,N. Micovic,90,2,2,0,18,81.8,0,6,0,0,0,0,0,0,0,0,LA,home
5cbb5d7a,J. Pulskamp,90,4,1,0,22,62.9,0,14,0,0,0,1,0,0,0,0,SKC,away
2d227e16,L. Gavran,90,5,1,0,14,53.9,0,5,0,0,0,0,0,0,0,1,TOR,home
2d227e16,E. Horvath,90,5,1,0,23,92.0,0,1,0,0,0,0,0,0,0,0,RBNY,away
