match_id,player_name,minutes,goals,expected_goals,total_scoring_att,ontarget_scoring_att,gk_pass_perc,goal_assist,accurate_pass,accurate_cross,corner_taken,total_att_assist,aerial_duel,aerial_duel_per,fouls,fouls_against,total_offside,yellow_card,red_card,club,side
445cc7d3,R. Donkor,90,0,0.06,2,0,78.0,0,39,0,0,2,0,0.0,1,1,0,1,0,RBNY,away
445cc7d3,J. McCarthy,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,RBNY,away
445cc7d3,C. Cowell,56,0,0.46,1,0,87.5,0,14,0,0,1,0,0.0,1,0,0,0,0,RBNY,away
445cc7d3,R. Voloder,90,0,0.0,0,0,93.1,0,94,0,0,0,2,100.0,0,1,0,0,0,RBNY,away
445cc7d3,J. Marshall-Rutty,90,0,0.03,1,0,95.6,0,65,0,0,2,1,50.0,2,0,0,0,0,RBNY,away
445cc7d3,O. Valencia,45,0,0.03,1,1,100.0,0,15,1,2,0,0,0.0,0,1,0,0,0,RBNY,away
445cc7d3,T. Rosborough,13,0,0.08,2,1,100.0,0,7,0,0,0,0,0.0,0,0,0,0,0,RBNY,away
445cc7d3,R. Mosquera,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,RBNY,away
445cc7d3,J. Hall,90,1,1.19,4,2,95.5,0,21,0,0,2,0,0.0,0,2,0,0,0,RBNY,away
445cc7d3,M. Sofo,34,0,0.26,3,2,100.0,0,21,0,0,1,0,0.0,0,0,0,0,0,RBNY,away
445cc7d3,J. Ruvalcaba,77,0,0.19,5,2,95.2,0,40,0,0,5,0,0.0,0,0,1,0,0,RBNY,away
445cc7d3,J. Mina,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,RBNY,away
445cc7d3,A. Mehmeti,56,0,0.0,0,0,89.6,0,43,0,0,3,2,50.0,0,0,0,0,0,RBNY,away
445cc7d3,E. Forsberg,90,0,0.24,4,0,86.8,0,33,0,2,2,0,0.0,0,1,0,0,0,RBNY,away
445cc7d3,M. Dos Santos,45,0,0.0,0,0,87.9,0,29,0,4,1,0,0.0,1,0,0,0,0,RBNY,away
445cc7d3,A. Goodwin,15,2,0.68,2,2,75.0,0,3,0,0,0,0,0.0,0,0,0,0,0,CLT,home
445cc7d3,T. Parker,34,0,0.0,0,0,96.3,0,26,0,0,0,0,0.0,0,0,0,0,0,RBNY,away
445cc7d3,L. Abada,24,0,0.3,3,2,83.3,1,10,0,0,2,0,0.0,0,0,2,0,0,CLT,home
445cc7d3,H. Toffolo,75,0,0.0,0,0,91.2,1,31,0,0,1,0,0.0,0,2,0,0,0,CLT,home
445cc7d3,M. Agyemang,90,0,0.0,0,0,90.0,0,36,0,0,0,0,0.0,2,0,0,0,0,CLT,home
445cc7d3,G. Berggren,53,0,0.0,0,0,93.4,0,57,0,0,0,0,0.0,2,0,0,0,1,RBNY,away
445cc7d3,B. Bronico,7,0,0.0,0,0,75.0,0,3,0,0,1,0,0.0,2,0,0,0,0,CLT,home
445cc7d3,K. Vargas,66,1,0.58,2,2,76.5,0,13,0,0,0,0,0.0,1,1,4,0,0,CLT,home
445cc7d3,T. Miller,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,CLT,home
445cc7d3,A. Privett,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,CLT,home
445cc7d3,A. Westwood,90,0,0.16,1,0,95.3,3,61,1,1,0,0,0.0,0,0,0,0,0,CLT,home
445cc7d3,J. Neeley,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,CLT,home
445cc7d3,T. Ream,90,0,0.0,0,0,94.3,0,50,0,0,0,3,75.0,0,0,0,0,0,CLT,home
445cc7d3,D. Diani,66,0,0.05,1,0,89.7,0,26,0,0,0,0,0.0,1,0,0,1,0,CLT,home
445cc7d3,T. Smalls,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,CLT,home
445cc7d3,L. de la Torre,24,0,0.06,1,0,90.9,0,20,0,0,0,1,100.0,0,0,0,0,0,CLT,home
445cc7d3,D. Schnegg,15,0,0.0,0,0,93.8,1,15,2,1,2,0,0.0,0,0,0,0,0,CLT,home
445cc7d3,P. Biel,83,1,0.27,2,1,85.7,1,36,1,0,2,0,0.0,1,0,0,0,0,CLT,home
445cc7d3,I. Toklomati,75,1,0.1,1,1,94.1,0,16,1,0,1,2,40.0,0,2,0,0,0,CLT,home
445cc7d3,W. Zaha,90,1,0.29,3,2,82.0,0,41,0,0,3,1,100.0,1,2,0,0,0,CLT,home
445cc7d3,E. Choupo-Moting,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,RBNY,away
445cc7d3,N. Byrne,90,0,0.0,0,0,89.7,0,35,1,0,1,1,100.0,0,0,0,0,0,CLT,home
43fdfc48,M. Djordjević,20,0,0.0,0,0,81.8,0,9,0,0,0,1,100.0,0,0,0,0,0,ATX,away
43fdfc48,L. Moisa,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,RSL,home
43fdfc48,L. Engel,90,0,0.51,4,0,85.5,0,71,0,0,0,4,80.0,0,1,0,0,0,RSL,home
43fdfc48,K. Henry,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,RSL,home
43fdfc48,S. Solans,71,0,0.27,2,2,57.1,0,4,0,0,1,2,50.0,2,1,0,0,0,RSL,home
43fdfc48,D. Marczuk,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,RSL,home
43fdfc48,A. Hezarkhani,71,0,0.09,2,1,76.9,0,10,1,4,2,0,0.0,2,0,0,0,0,RSL,home
43fdfc48,A. Katranis,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,RSL,home
43fdfc48,J. Sanabria,90,0,0.21,3,0,93.6,0,44,0,0,1,3,100.0,0,1,0,0,0,RSL,home
43fdfc48,G. Dillon,81,0,0.1,2,1,94.3,0,33,3,3,3,0,0.0,1,2,0,0,0,RSL,home
43fdfc48,S. Spierings,9,1,0.03,1,1,90.0,0,9,0,0,0,0,0.0,0,0,0,0,0,RSL,home
43fdfc48,Z. Gozo,90,0,0.87,4,1,77.4,0,24,1,0,3,0,0.0,0,3,0,0,0,RSL,home
43fdfc48,N. Caliskan,90,0,0.0,0,0,91.5,0,54,0,0,2,0,0.0,2,0,0,0,0,RSL,home
43fdfc48,P. Quinton,90,0,0.16,1,0,90.6,0,58,0,0,0,3,75.0,1,0,0,0,0,RSL,home
43fdfc48,D. Luna,19,0,0.05,1,0,72.7,1,8,0,0,0,0,0.0,0,0,0,0,0,RSL,home
43fdfc48,J. Glad,90,0,0.0,0,0,93.0,1,80,0,0,1,8,80.0,1,1,0,0,0,RSL,home
43fdfc48,M. Stajduhar,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,RSL,home
43fdfc48,S. Junqua,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,RSL,home
43fdfc48,V. Olatunji,19,0,0.0,0,0,66.7,0,2,0,0,0,0,0.0,1,0,2,0,0,RSL,home
43fdfc48,M. Guilavogui,90,0,0.33,4,2,83.3,0,35,0,0,2,2,40.0,2,1,0,1,0,RSL,home
43fdfc48,J. Alastuey,31,0,0.11,1,0,100.0,0,5,0,0,0,0,0.0,0,0,0,0,0,ATX,away
43fdfc48,C. Ramírez,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,ATX,away
43fdfc48,N. Dubersarsky,70,0,0.03,1,0,100.0,0,23,0,0,1,1,50.0,0,1,0,0,0,ATX,away
43fdfc48,M. Uzuni,90,0,0.09,1,1,72.7,0,8,0,0,0,0,0.0,1,1,1,0,0,ATX,away
43fdfc48,B. Sabovic,20,0,0.0,0,0,75.0,0,6,0,0,0,0,0.0,0,0,0,0,0,ATX,away
43fdfc48,O. Svatok,90,0,0.0,0,0,89.5,0,34,0,0,0,4,50.0,1,1,0,0,0,ATX,away
43fdfc48,M. Desler,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,ATX,away
43fdfc48,E. Torres,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,ATX,away
43fdfc48,C. Fodrey,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,ATX,away
43fdfc48,J. Nelson,59,0,0.02,1,0,61.5,0,8,0,0,0,0,0.0,3,1,0,1,0,ATX,away
43fdfc48,D. Las,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,ATX,away
43fdfc48,F. Torres,90,0,0.08,1,1,78.4,1,29,0,4,3,1,50.0,0,2,1,0,0,ATX,away
43fdfc48,J. Bell,70,1,0.12,1,1,80.7,0,25,0,0,2,3,100.0,0,0,0,0,0,ATX,away
43fdfc48,J. Rosales,90,0,0.05,2,0,78.8,0,26,1,0,0,0,0.0,2,3,0,0,0,ATX,away
43fdfc48,I. Sánchez,90,0,0.15,2,0,91.7,0,22,0,0,0,0,0.0,2,2,0,1,0,ATX,away
43fdfc48,B. Hines-Ike,89,0,0.0,0,0,92.3,0,36,0,0,0,0,0.0,0,1,0,0,0,ATX,away
43fdfc48,Ž. Kolmanič,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,ATX,away
43fdfc48,J. Gallagher,90,0,0.0,0,0,76.9,0,20,0,0,0,1,50.0,1,0,0,1,0,ATX,away
39bd6d92,F. Mura,13,0,0.0,0,0,100.0,0,3,0,0,1,0,0.0,0,0,0,0,0,MIA,away
39bd6d92,R. Ríos Novo,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,MIA,away
39bd6d92,R. Gustavo,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,NYC,home
39bd6d92,J. Shore,15,0,0.0,0,0,77.8,0,7,0,0,0,1,100.0,0,1,0,0,0,NYC,home
39bd6d92,S. Reid,4,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,NYC,home
39bd6d92,N. Cavallo,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,NYC,home
39bd6d92,A. Ojeda,86,1,0.26,2,1,75.0,0,15,0,0,0,0,0.0,0,1,0,0,0,NYC,home
39bd6d92,S. Tanasijević,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,NYC,home
39bd6d92,H. Wolf,82,0,0.0,0,0,77.8,0,14,0,0,1,0,0.0,6,1,0,0,0,NYC,home
39bd6d92,M. Carrizo,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,NYC,home
39bd6d92,D. Baiera,4,0,0.0,0,0,100.0,0,1,0,0,0,0,0.0,0,0,0,0,0,NYC,home
39bd6d92,N. Fernández,90,1,0.17,3,2,81.8,0,18,2,2,3,1,50.0,4,4,0,0,0,NYC,home
39bd6d92,T. Magno,8,0,0.14,1,0,100.0,0,2,0,0,0,0,0.0,0,1,1,0,0,NYC,home
39bd6d92,K. O'Toole,90,0,0.0,0,0,91.5,1,43,0,0,0,1,50.0,0,0,2,0,0,NYC,home
39bd6d92,K. Parks,75,0,0.04,1,0,84.2,0,32,0,0,1,0,0.0,0,1,0,0,0,NYC,home
39bd6d92,M. Moralez,90,0,0.13,1,1,88.3,1,53,1,5,1,0,0.0,1,1,0,1,0,NYC,home
39bd6d92,T. Gray,86,0,0.0,0,0,84.8,0,39,0,0,0,1,100.0,1,1,0,0,0,NYC,home
39bd6d92,T. Martins,90,0,0.0,0,0,91.1,0,51,0,0,0,2,100.0,0,0,0,0,0,NYC,home
39bd6d92,A. O'Neill,90,0,0.11,1,1,87.3,0,55,0,0,1,2,100.0,1,2,0,0,0,NYC,home
39bd6d92,K. Trewin,90,0,0.0,0,0,93.0,0,40,0,0,1,1,33.33,0,0,0,0,0,NYC,home
39bd6d92,M. Silvetti,77,0,0.62,4,2,100.0,0,13,0,0,3,1,50.0,0,0,0,0,0,MIA,away
39bd6d92,L. Messi,90,1,0.55,9,4,91.1,0,41,1,4,2,0,0.0,0,1,0,0,0,MIA,away
39bd6d92,G. Luján,90,1,0.17,1,1,87.5,0,77,0,0,0,1,100.0,1,1,0,1,0,MIA,away
39bd6d92,T. Allende,63,0,0.0,0,0,84.6,0,11,0,0,2,0,0.0,1,0,1,0,0,MIA,away
39bd6d92,T. Segovia,90,0,0.63,4,0,97.0,0,64,1,3,4,0,0.0,2,0,0,0,0,MIA,away
39bd6d92,D. Pinter,27,0,0.03,1,0,100.0,0,5,0,0,0,0,0.0,0,0,1,0,0,MIA,away
39bd6d92,Y. Bright,77,0,0.0,0,0,92.5,0,37,0,0,2,0,0.0,2,0,0,0,0,MIA,away
39bd6d92,L. Suárez,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,MIA,away
39bd6d92,G. Berterame,13,0,0.38,1,0,0.0,0,0,0,0,0,1,20.0,0,0,0,0,0,MIA,away
39bd6d92,M. dos Santos,90,1,0.1,2,1,96.4,0,81,0,0,0,1,50.0,2,2,0,1,0,MIA,away
39bd6d92,S. Morales,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,MIA,away
39bd6d92,C. Abadia-Reda,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,MIA,away
39bd6d92,D. Ruíz,13,0,0.0,0,0,100.0,0,7,0,0,1,0,0.0,2,1,0,0,0,MIA,away
39bd6d92,D. Ayala,90,0,0.0,0,0,90.7,1,49,0,0,2,1,50.0,1,1,0,0,0,MIA,away
39bd6d92,N. Allen,90,0,0.0,0,0,92.3,1,36,0,0,1,1,100.0,0,0,0,0,0,MIA,away
39bd6d92,I. Fray,77,0,0.0,0,0,88.1,0,37,0,0,0,0,0.0,3,4,0,1,0,MIA,away
39bd6d92,T. Romero,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,NYC,home
39bd6d92,A. Shaw,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,MIA,away
2f937f25,H. Herrera,14,0,0.0,0,0,81.8,0,9,0,0,1,1,100.0,0,0,0,0,0,HOU,home
2f937f25,M. Delgado,83,1,0.02,1,1,95.7,1,88,0,0,2,0,0.0,3,0,0,1,0,LAFC,away
2f937f25,M. Choinière,7,0,0.0,0,0,100.0,0,11,0,0,0,0,0.0,0,0,0,0,0,LAFC,away
2f937f25,G. Santos,85,0,0.18,3,0,86.7,0,13,2,2,2,2,66.67,2,3,1,0,0,HOU,home
2f937f25,A. Bouzat,76,0,0.04,1,0,94.1,0,32,0,0,1,0,0.0,1,0,0,0,1,HOU,home
2f937f25,L. Halter,90,0,0.12,1,0,88.9,0,32,0,0,1,1,100.0,0,1,0,0,0,HOU,home
2f937f25,D. Samassékou,5,0,0.0,0,0,100.0,0,1,0,0,0,0,0.0,0,0,0,0,0,HOU,home
2f937f25,M. Arana,2,0,0.0,0,0,100.0,0,3,0,0,0,0,0.0,0,0,0,0,0,HOU,home
2f937f25,O. Lingr,45,0,0.0,0,0,100.0,0,6,0,0,1,1,50.0,0,1,0,0,0,HOU,home
2f937f25,A. Resch,45,0,0.0,0,0,73.3,0,11,0,0,0,0,0.0,0,1,0,0,0,HOU,home
2f937f25,D. Holmes,76,0,0.0,0,0,82.6,0,19,0,0,0,0,0.0,0,1,0,0,0,HOU,home
2f937f25,B. Gillingham,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,HOU,home
2f937f25,L. Ennali,90,0,0.05,1,1,85.7,0,12,0,0,0,0,0.0,1,3,0,0,0,HOU,home
2f937f25,M. Bogusz,90,0,0.07,2,0,83.9,0,26,1,0,3,1,50.0,0,2,0,0,0,HOU,home
2f937f25,E. Sviatchenko,85,0,0.0,0,0,77.8,0,21,0,0,0,1,100.0,0,0,0,0,0,HOU,home
2f937f25,J. McGlynn,88,0,0.1,1,0,92.5,0,49,1,2,2,0,0.0,1,1,0,1,0,HOU,home
2f937f25,A. Carlos,44,0,0.15,2,1,95.7,0,22,0,0,0,2,66.67,1,0,0,0,1,HOU,home
2f937f25,N. Tafari,90,0,0.0,0,0,95.6,0,87,0,0,1,1,25.0,0,0,0,0,0,LAFC,away
2f937f25,E. Segura,90,0,0.0,0,0,98.9,0,92,0,0,2,1,100.0,2,0,1,0,0,LAFC,away
2f937f25,S. Eustáquio,90,1,0.06,2,2,94.0,0,94,0,0,1,1,50.0,3,1,0,0,0,LAFC,away
2f937f25,D. Martínez,67,0,0.13,3,0,85.7,0,24,1,2,1,0,0.0,0,1,0,0,0,LAFC,away
2f937f25,N. Markanich,5,0,0.17,1,0,100.0,0,1,0,0,0,1,100.0,0,1,0,0,0,HOU,home
2f937f25,A. Boudri,23,0,0.22,1,1,92.3,0,24,0,0,1,0,0.0,0,0,0,0,0,LAFC,away
2f937f25,R. Porteous,89,0,0.0,0,0,93.2,0,69,0,0,0,1,50.0,1,0,0,1,0,LAFC,away
2f937f25,S. Heung-Min,90,0,0.62,5,1,89.7,2,35,0,2,3,0,0.0,0,2,2,0,0,LAFC,away
2f937f25,A. Smoliakov,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,LAFC,away
2f937f25,K. Nielsen,1,0,0.0,0,0,100.0,0,10,0,0,0,0,0.0,0,0,0,0,0,LAFC,away
2f937f25,R. Hollingshead,7,0,0.0,0,0,100.0,0,5,0,0,1,0,0.0,0,0,0,0,0,LAFC,away
2f937f25,J. Maurer,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,HOU,home
2f937f25,T. Tillman,89,0,0.06,1,0,83.3,0,40,0,0,0,0,0.0,1,1,1,0,0,LAFC,away
2f937f25,S. Palencia,83,0,0.07,1,0,91.5,0,43,1,0,2,0,0.0,1,1,1,0,0,LAFC,away
2f937f25,T. Boyd,1,0,0.0,0,0,83.3,0,5,0,0,0,0,0.0,1,0,0,0,0,LAFC,away
2f937f25,R. Raposo,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,LAFC,away
2f937f25,T. Hasal,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,LAFC,away
2f937f25,D. Bouanga,90,0,0.3,4,1,84.5,1,60,0,4,1,0,0.0,2,0,0,1,0,LAFC,away
2f937f25,N. Ordaz,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,LAFC,away
2928908a,D. Fagúndez,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,NE,home
2928908a,N. Streit,11,0,0.0,0,0,88.9,0,8,1,0,2,0,0.0,0,0,0,0,0,MTL,away
2928908a,A. Guboglo,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,MTL,away
2928908a,I. Jaime,90,0,0.11,4,1,72.2,0,26,1,4,2,2,50.0,4,6,0,0,0,MTL,away
2928908a,I. Feingold,90,0,0.03,1,0,81.1,0,30,1,0,2,2,50.0,2,1,0,0,0,NE,home
2928908a,W. Sands,90,0,0.0,0,0,63.2,0,12,0,0,1,3,50.0,3,1,0,1,0,NE,home
2928908a,D. Turgeman,90,0,0.34,2,1,60.0,0,9,0,0,0,1,33.33,0,5,0,0,0,NE,home
2928908a,D. Parisian,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,NE,home
2928908a,B. Ceballos,90,0,0.0,0,0,83.3,0,15,0,0,1,3,60.0,2,3,0,0,0,NE,home
2928908a,M. Fofana,90,1,0.45,1,1,78.3,0,18,0,0,0,0,0.0,0,0,0,0,0,NE,home
2928908a,A. Yusuf,51,0,0.0,0,0,84.2,0,16,0,0,1,0,0.0,1,1,0,0,0,NE,home
2928908a,L. Langoni,85,1,0.47,3,2,83.3,1,25,0,0,3,0,0.0,1,1,0,0,0,NE,home
2928908a,E. Klein,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,NE,home
2928908a,P. Miller,27,1,0.18,1,1,33.3,0,1,1,0,0,1,33.33,0,0,1,0,0,NE,home
2928908a,M. Zambrano,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,NE,home
2928908a,E. Kohler,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,NE,home
2928908a,G. Yow,63,0,0.07,1,0,44.4,0,4,0,0,0,0,0.0,1,0,0,0,0,NE,home
2928908a,J. Yueill,5,0,0.0,0,0,66.7,0,2,0,0,0,0,0.0,1,0,0,0,0,NE,home
2928908a,T. Beason,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,NE,home
2928908a,C. Gil,90,0,0.06,1,1,85.7,0,36,0,1,0,0,0.0,0,4,0,0,0,NE,home
2928908a,M. Polster,39,0,0.0,0,0,91.7,0,11,0,0,0,4,66.67,1,2,0,0,0,NE,home
2928908a,S. Breza,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,MTL,away
2928908a,S. Piette,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,MTL,away
2928908a,D. Ríos,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,MTL,away
2928908a,O. Escobar,11,0,0.04,1,0,100.0,0,6,1,1,0,0,0.0,0,0,0,0,0,MTL,away
2928908a,V. Loturi,90,0,0.0,0,0,89.5,0,51,0,0,0,0,0.0,4,1,0,0,0,MTL,away
2928908a,H. Synchuk,45,0,0.66,4,1,80.0,0,12,0,0,0,2,66.67,1,1,0,1,0,MTL,away
2928908a,D. Bugaj,90,0,0.11,3,1,77.3,0,34,0,0,0,4,80.0,0,1,0,0,0,MTL,away
2928908a,M. Longstaff,90,0,0.26,1,0,88.0,0,66,1,0,1,2,100.0,1,2,0,0,0,MTL,away
2928908a,P. Owusu,90,0,0.24,3,1,75.0,0,15,0,0,1,2,50.0,4,0,0,0,0,MTL,away
2928908a,K. Opoku,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,MTL,away
2928908a,T. Avilés,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,MTL,away
2928908a,D. Thórhallsson,45,0,0.08,1,0,95.2,0,20,1,0,0,1,50.0,1,2,0,0,0,MTL,away
2928908a,E. Morales,90,0,0.19,1,0,96.9,0,62,0,0,0,1,33.33,2,2,0,0,0,MTL,away
2928908a,L. Petrasso,90,0,0.0,0,0,82.5,0,52,2,0,3,1,100.0,0,0,0,0,0,MTL,away
2928908a,B. Craig,79,0,0.16,1,1,83.6,0,46,0,0,0,3,75.0,1,0,0,1,0,MTL,away
2928908a,W. Carmona,79,0,0.0,0,0,95.2,0,20,0,0,2,1,16.67,5,1,0,1,0,MTL,away
2928908a,B. Raines,90,0,0.0,0,0,84.2,0,16,0,0,0,1,33.33,4,2,0,1,0,NE,home
178fdc85,B. Leroux,82,1,0.06,2,1,85.7,0,36,0,0,0,0,0.0,2,1,0,0,0,SJ,away
178fdc85,T. Werner,36,0,0.0,0,0,33.3,0,2,0,0,0,0,0.0,1,1,0,1,0,SJ,away
178fdc85,R. Vieira,45,0,0.09,1,0,94.1,0,16,0,0,1,0,0.0,0,0,0,0,0,SJ,away
178fdc85,R. Roberts,90,0,0.0,0,0,89.1,0,41,0,0,0,5,100.0,0,0,0,0,0,SJ,away
178fdc85,I. Harkes,45,0,0.0,0,0,84.6,0,11,0,0,0,0,0.0,1,0,0,0,0,SJ,away
178fdc85,T. Müller,45,0,0.0,0,0,82.1,0,23,0,0,0,1,50.0,0,1,0,0,0,VAN,home
178fdc85,S. Schonlau,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,VAN,home
178fdc85,C. Sabaly,45,0,0.0,0,0,85.7,0,12,0,0,0,0,0.0,0,0,0,0,0,VAN,home
178fdc85,P. Judd,90,0,0.18,2,1,44.4,0,4,0,0,1,2,50.0,3,3,0,1,0,SJ,away
178fdc85,J. González,8,0,0.0,0,0,66.7,0,2,0,0,0,0,0.0,0,0,0,0,0,SJ,away
178fdc85,D. Romney,8,0,0.0,0,0,100.0,0,1,0,0,0,1,100.0,0,1,0,0,0,SJ,away
178fdc85,D. Jones,54,0,0.0,0,0,88.5,0,23,2,0,1,2,66.67,1,1,0,1,0,SJ,away
178fdc85,P. Marie,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,SJ,away
178fdc85,J. Skahan,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,SJ,away
178fdc85,N. Tsakiris,90,0,0.0,0,0,79.5,0,31,0,5,1,0,0.0,1,0,0,0,0,SJ,away
178fdc85,O. Bouda,82,0,0.39,1,0,79.0,0,15,0,0,0,2,100.0,1,1,1,0,0,SJ,away
178fdc85,B. Kikanovic,90,0,0.0,0,0,75.0,0,15,0,0,0,1,100.0,0,0,0,0,0,SJ,away
178fdc85,D. Munie,90,0,0.0,0,0,90.7,0,39,0,0,0,2,40.0,0,0,0,0,0,SJ,away
178fdc85,N. Fernandez,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,SJ,away
178fdc85,V. Costa,36,0,0.0,0,0,72.7,0,8,0,0,0,0,0.0,0,0,0,0,0,SJ,away
178fdc85,J. Ricketts,54,0,0.61,1,1,100.0,0,11,2,0,1,0,0.0,2,3,0,0,0,SJ,away
178fdc85,K. Cabrera,15,0,0.03,1,0,87.5,0,14,0,0,0,0,0.0,0,0,0,0,0,VAN,home
178fdc85,E. Edwards Jr.,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,SJ,away
178fdc85,E. Sabbi,90,0,0.1,1,1,86.7,0,13,0,0,3,1,50.0,2,2,0,0,0,VAN,home
178fdc85,M. Laborda,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,VAN,home
178fdc85,O. Larraz,75,0,0.0,0,0,85.4,0,35,0,2,1,1,100.0,0,1,0,0,0,VAN,home
178fdc85,R. Priso,90,0,0.0,0,0,92.2,0,95,0,0,2,0,0.0,0,0,0,0,0,VAN,home
178fdc85,A. Jackson,75,0,0.05,1,1,90.0,0,18,0,0,0,0,0.0,0,0,0,0,0,VAN,home
178fdc85,I. Boehmer,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,VAN,home
178fdc85,T. Blackmon,90,0,0.0,0,0,89.5,0,60,0,0,0,2,66.67,1,2,0,0,0,VAN,home
178fdc85,S. Berhalter,15,0,0.0,0,0,70.0,0,14,0,1,0,0,0.0,0,1,0,0,0,VAN,home
178fdc85,M. Gherasimencov,86,0,0.0,0,0,85.7,0,36,0,0,0,0,0.0,2,1,0,0,0,VAN,home
178fdc85,B. White,90,0,0.8,5,3,58.3,0,7,0,0,0,4,44.44,0,0,1,0,0,VAN,home
178fdc85,J. Ngando,65,0,0.08,1,0,100.0,0,30,0,0,0,0,0.0,3,0,0,1,0,VAN,home
178fdc85,J. Badwal,25,0,0.0,0,0,100.0,0,35,0,0,0,0,0.0,0,2,0,0,0,VAN,home
178fdc85,T. Johnson,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,VAN,home
178fdc85,R. Elloumi,4,0,0.0,0,0,100.0,0,2,0,0,0,0,0.0,1,0,0,0,0,VAN,home
